IDRSSD	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	field48
140362	406768000	0	5430000	151492000	5790000	151492000	0	0	70486000	0	858650000	0	99009000		76778000	330168000	2333000	138860000	759641000	1412000	0	954000	70486000	70486000	8786000	72984000	2943000	1308000	81770000	646000	13754000	20881000	412000	9243000	35693000	19305000	0	14400000	0	TRUE	2694000	3477000	71339000	188383000	41788000	364979000	
140634	5353000	0	9632000	21231000	0	34214000	0	0	0	0	35751000	0	1695000		18041000	5788000	4318000	24582000	34056000	0	0	1583000	0	0	4974000	11527000	3186000	3045000	13229000	1513000	364000	0	0	4691000	1877000	0	0	1877000	0	FALSE							
141211	45248000	0	63291000	75104000	0	170242000	0	0	17378000	0	249327000	0	26303000		64252000	42196000	13680000	106951000	223024000	0	0	5220000	17378000	17378000	22851000	44225000	41388000	20529000	67076000	8777000	11142000	8759000	4212000	64741000	32890000	0	0	19919000	0	TRUE							
141341	31747000	3000	6139000	25384000	0	82028000	0	0	0	0	101691000	0	20767000		14170000	45921000	3595000	75886000	80924000	0	0	1109000	0	0	4655000	10407000	4203000	1957000	15062000	0	2298000	503000	0	7052000	2801000	0	0	2298000	0	TRUE							
141350	7742000	0	5325000	20764000	0	25813000	0	0	19815000	0	45739000	0	7276000		5599000	0	264000	20488000	35681000	0	2782000	0	3100000	3100000	5695000	9541000	448000	0	15236000	3000000	17799000	1515000	0	10085000	22314000	0	16715000	20799000	1484000	TRUE							
141556	238744000	0	1089000	73651000	0	87469000	0	0	963554000	0	1678598000	0	25655000		968022000	264999000	31288000	79648000	1600024000	6732000	52919000	10990000	954169000	567141000	157695000	474577000	464225000	38973000	632272000	2755000	17687000	18430000	513000	167448000	39385000	6009000	9085000	20442000	19813000	TRUE	5739000	9507000	92239000	167899000	98157000	135636000	
141677	4929000	0	0	0	0	0	0	0	0	0	43387000	0	0		13123000	1735000	3383000	0	43387000	0	0	1604000	0	0	6983000	14093000	8775000	0	21076000	1005000	2734000	3133000	0	16728000	6872000	0	0	3739000	0	FALSE							
141958	25502000	0	709000	16064000	0	24573000	0	0	0	0	59087000	0	6107000		11999000	4316000	15440000	23864000	52980000	0	0	0	0	0	4942000	13897000	3128000	714000	18839000	2100000	4113000	375000	0	10682000	6588000	0	0	6213000	0	FALSE							
142049	9404000	0	8651000	13272000	0	41973000	0	0	2101000	0	56562000	0	1404000		17519000	18309000	8607000	33322000	55158000	0	0	2127000	0	0	5485000	9426000	6465000	3137000	3250000	0	3445000	889000	0	6994000	4334000	0	2101000	3445000	0	FALSE							
142179	35423000	0	303000	133000	0	13097000	0	0	0	0	110598000	0	8159000		46211000	439000	10097000	12794000	102139000	0	300000	2478000	0	0	11440000	38801000	15139000	682000	50241000	2329000	4940000	1405000	0	19851000	8674000	0	0	7269000	0	FALSE							
142656	7767000	0	3605000	12054000	0	34938000	0	0	3640000	0	45436000	0	13245000		11086000	10511000	2546000	31333000	30753000	0	1438000	260000	3640000	2494000	2874000	11257000	6856000	125000	14131000	2588000	2514000	943000	0	10027000	6045000	0	0	5102000	0	TRUE							
142955	182044000	0	525000	36751000	0	51836000	0	0	175796000	0	512721000	0	39460000		37918000	28128000	4600000	51311000	377680000	0	95581000	1079000	175796000	152677000	84011000	119464000	54975000	587000	203475000	3024000	27641000	7324000	5523000	221119000	43512000	164361000	0	30665000	95083000	TRUE							
143372	13330000	0	15533000	59554000	0	67101000	0	0	0	0	32705000	0	1350000		7044000	10030000	2191000	51568000	31353000	0	2000	261000	0	0	1774000	4665000	2067000	588000	6438000	0	252000	0	0	2049000	252000	0	0	252000	0	TRUE							
143662	8857523000	0	61077000	1845423000	0	1845423000	0	0	1595940000	0	20103598000	0	1710536000		2033218000	6789036000	404006000	1784345000	18392545000	1000	517000	109564000	1469237000	1469237000	761745000	1330437000	1186904000	66719000	2091755000	89029000	418021000	521631000	82552000	1312587000	1111233000	66750000	126703000	507049000	250000	TRUE	327666000	353444000	3156306000	2624119000	3837347000	4636984000	
143859	11035000	0	10612000	40634000	0	53815000	0	0	9540000	0	180712000	0	16212000		45942000	39917000	6722000	43203000	164500000	0	0	2894000	7540000	1434000	10674000	48821000	38841000	6644000	58306000	1766000	12888000	7514000	2612000	59038000	24780000	4168000	2000000	14654000	4227000	TRUE							
143952	37073000	0	8723000	36536000	0	60017000	0	0	0	0	75496000	0	5011000		14409000	18714000	5828000	51294000	70485000	0	0	411000	0	0	3241000	10466000	4087000	1006000	13292000	0	909000	0	0	4391000	909000	0	0	909000	0	TRUE							
144034	141562000	0	8112000	12084000	0	27864000	0	0	0	0	208548000	0	47635000		17107000	29021000	6404000	19752000	160857000	0	56000	1951000	0	0	4934000	19364000	5726000	50000	24283000	276000	5392000	2223000	0	12967000	7891000	0	0	5668000	0	TRUE							
144052	238240000	0	2941000	32519000	0	32519000	0	0	0	0	329722000	0	39602000		48274000	18275000	15305000	29321000	290120000	257000	0	4357000	0	0	9024000	22471000	25211000	9127000	31495000	835000	2304000	3315000	920000	17559000	7374000	0	0	3139000	0	TRUE							
144155	7006000	0	1058000	57238000	0	133068000	0	0	0	0	103806000	0	669000		9138000	73826000	1184000	131021000	103137000	989000	0	0	0	0	1252000	7250000	4367000	1350000	8502000	0	7750000	1005000	0	5081000	8755000	0	0	7750000	0	TRUE							
144436	30077000	0	22651000	65159000	0	98464000	0	0	0	0	110543000	0	5893000		39401000	1138000	6974000	75813000	104650000	0	0	779000	0	0	9262000	18039000	13189000	23985000	27301000	1260000	6388000	421000	6786000	25073000	14855000	0	0	7647000	0	FALSE							
144678	119199000	4000	191000	31147000	0	72763000	0	0	0	0	264029000	0	9347000		82782000	7024000	28552000	72568000	254682000	0	0	8473000	0	0	15793000	61605000	36874000	4560000	77398000	776000	9144000	8747000	307000	36050000	18974000	0	0	9920000	0	TRUE							
144856	27726000	0	6159000	59359000	0	104838000	0	0	0	0	125681000	0	1893000		15338000	61885000	6989000	98679000	123788000	0	0	3173000	0	0	3138000	8804000	11484000	1647000	11942000	960000	8162000	1506000	369000	9735000	10997000	0	0	9122000	0	TRUE							
144913	73174000	0	6403000	55645000	0	67986000	0	0	0	0	230193000	0	3875000		85857000	15549000	46179000	61583000	226318000	0	0	13864000	0	0	10396000	40679000	49685000	23894000	51075000	288000	6149000	7170000	3209000	38797000	16816000	0	0	6437000	0	FALSE							
145059	12830000	0	3000000	11899000	0	30519000	0	0	0	0	41738000	0	12614000		6888000	0	4089000	27519000	29124000	0	0	1678000	0	0	4159000	11386000	4980000	634000	15545000	6575000	1174000	0	0	14271000	7749000	0	0	7749000	0	FALSE							
145545	101851000	0	19737000	71098000	0	159132000	0	0	0	0	239044000	0	10503000		69686000	36197000	29584000	139395000	228441000	0	100000	10784000	0	0	40616000	26966000	20912000	5685000	42704000	2435000	1708000	2405000	271000	24492000	6819000	0	0	4143000	0	TRUE							
145554	19255000	0	1665000	94339000	0	94339000	0	0	0	0	69233000	0	0		10474000	27972000	6173000	92599000	69233000	75000	0	2250000	0	0	2425000	9230000	3600000	886000	11481000	0	4751000	737000	378000	5667000	5866000	0	0	4751000	0	TRUE							
145741	25837000	0	17207000	36295000	0	70595000	0	0	0	0	103224000	0	19374000		23266000	27275000	7073000	53388000	83850000	0	0	1910000	0	0	2944000	9014000	14877000	5123000	11956000	6800000	9548000	1375000	429000	8692000	18152000	0	0	16348000	0	TRUE							
145750	10324000	0	9182000	14958000	0	36716000	0	0	0	0	73075000	0	13669000		11604000	41771000	4084000	27534000	59406000	0	0	1167000	0	0	2844000	9211000	5712000	1752000	12055000	257000	251000	267000	686000	7915000	1461000	0	0	508000	0	TRUE							
145844	67145000	0	38466000	80647000	0	164459000	0	0	0	0	160744000	0	8648000		43188000	31085000	13395000	125993000	152096000	0	0	3496000	0	0	4657000	19169000	32861000	2616000	23139000	567000	0	2344000	300000	16115000	3211000	0	0	567000	0	FALSE							
145956	6530000	3000	1679000	5758000	0	9379000	0	0	4799000	0	90624000	3500000	15760000		17349000	435000	3537000	7697000	36118000	0	35246000	1155000	4799000	2972000	9060000	35749000	27644000	4789000	44809000	252000	1319000	4348000	498000	59893000	6417000	0	0	1571000	38132000	FALSE							
146056	2754000	0	10843000	5541000	0	32751000	0	0	0	0	8792000	0	257000		1815000	3036000	780000	21908000	8535000	0	0	0	0	0	1619000	965000	413000	4000	2584000	0	0	0	0	1186000	0	0	0	0	0	FALSE							
146663	560639000	1000	1719000	69490000	0	69564000	0	0	0	0	836111000	0	16232000		79168000	150563000	60373000	67759000	819879000	85000	0	17084000	0	0	17293000	38573000	37222000	21722000	55865000	1137000	1370000	6887000	706000	35641000	10100000	0	0	2507000	0	TRUE	25001000	7591000	120948000	27577000	346500000	199945000	
146672	9364849000	0	21423000	1162782000	0	1162782000	0	0	648767000	0	13654514000	0	1112955000		1561043000	725812000	219984000	1118598000	12462268000	22761000	79291000	84638000	648767000	240344000	592337000	1081537000	985333000	36139000	1673874000	148888000	470218000	223468000	25933000	1134303000	868507000	169937000	0	619106000	0	TRUE	44524000	305737000	550429000	175383000	3746313000	4730058000	
147651	10361000	0	5610000	9508000	0	20014000	0	0	0	0	22105000	0	1695000		4887000	1789000	1542000	14404000	20410000	0	0	587000	0	0	2016000	3880000	1602000	20000	5896000	554000	1552000	330000	0	2631000	2436000	0	0	2106000	0	FALSE							
147679	58332000	0	253000	43054000	0	47683000	0	0	0	0	157778000	0	508000		52802000	4401000	14585000	47430000	157270000	0	0	5945000	0	0	13827000	35053000	31183000	4147000	47724000	3572000	3532000	3473000	258000	31409000	10835000	0	0	6167000	0	TRUE							
147857	42558000	0	26284000	36779000	0	88376000	0	0	0	0	112225000	0	5444000		24662000	15336000	6621000	62092000	106781000	0	0	2098000	0	0	6388000	22723000	13441000	9214000	29111000	0	1789000	486000	290000	27104000	2565000	22914000	0	1789000	4829000	TRUE							
147923	51172000	0	2909000	114352000	0	127391000	0	0	0	0	176238000	0	9857000		21047000	74975000	7092000	124482000	165399000	0	982000	2179000	0	0	7656000	13852000	11531000	5765000	18176000	2897000	5911000	1853000	626000	17757000	11287000	17321000	0	8808000	0	TRUE							
148171	55712000	1000	1567000	34412000	0	70254000	0	0	0	0	117641000	0	18244000		21376000	25814000	9144000	68686000	99397000	0	0	3090000	0	0	9428000	10913000	9953000	1170000	20341000	826000	1177000	2293000	356000	10088000	4652000	0	0	2003000	0	TRUE							
148238	13339000	0	6050000	23015000	0	48824000	0	0	35833000	0	133632000	0	15786000		22213000	31863000	12726000	42774000	117846000	0	0	1325000	35833000	35833000	13928000	41607000	18350000	1744000	55535000	1796000	5475000	3316000	2213000	53417000	12800000	16616000	0	7271000	16840000	TRUE							
148340	10872000	0	10883000	16400000	0	39303000	0	0	0	0	44803000	0	11050000		7467000	12136000	748000	28420000	33753000	0	0	112000	0	0	1645000	5418000	4799000	328000	7063000	2088000	6810000	358000	350000	4723000	9606000	0	0	8898000	0	TRUE							
148470	93332000	0	4198000	45329000	0	92037000	0	0	0	0	128818000	0	35069000		13489000	974000	6747000	87839000	93732000	0	17000	1911000	0	0	8027000	6410000	5715000	2531000	14437000	11304000	268000	257000	0	9194000	11829000	0	0	11572000	0	TRUE							
148715	24311000	0	3115000	22116000	0	52175000	0	0	0	0	49530000	0	1567000		14371000	2120000	4897000	49060000	47963000	0	0	584000	0	0	4867000	9362000	6028000	1626000	14107000	0	554000	662000	0	7512000	1216000	0	0	554000	0	TRUE							
148809	97878000	0	40810000	54032000	0	133538000	0	0	0	0	290851000	0	1627000		99104000	32283000	27263000	92728000	289224000	0	0	7323000	0	0	34068000	63551000	52997000	2547000	97619000	1157000	1947000	4423000	0	54059000	7527000	0	0	3104000	0	TRUE							
148920	10486000	0	1779000	6646000	0	15557000	0	0	0	0	22703000	0	2002000		4837000	0	604000	13778000	20701000	0	0	0	0	0	1538000	3865000	1604000	703000	5403000	760000	888000	750000	2109000	2873000	4507000	0	0	1648000	0	FALSE							
149150	23092000	0	8359000	19529000	0	40802000	0	0	0	0	57280000	0	2296000		19261000	6814000	5894000	32443000	54984000	0	0	1052000	0	0	3168000	8143000	12246000	880000	11311000	0	355000	2584000	0	5174000	2939000	0	0	355000	0	TRUE							
150035	132229000	0	151669000	187776000	0	304553000	0	0	17771000	0	836513000	0	49604000		91908000	514232000	36387000	152884000	786899000	0	10000	12188000	17771000	17379000	38534000	83678000	27005000	17490000	122212000	2708000	15167000	2021000	3450000	74798000	23346000	1206000	0	17875000	0	TRUE	39101000	60911000	323435000	190797000	125844000	6385000	
150044	318862000	0	2613000	44278000	0	106230000	0	0	12899000	0	413872000	0	31481000		52698000	3351000	18232000	103617000	382391000	0	0	5951000	12899000	12899000	8538000	34367000	26636000	5107000	42905000	1516000	5176000	8562000	1757000	21950000	17011000	23752000	0	6692000	0	TRUE							
150156	4311000	0	1399000	4084000	0	7409000	0	0	0	0	11488000	0	542000		5152000	0	1089000	6010000	10946000	0	0	0	0	0	1797000	2307000	1770000	533000	3443000	0	770000	0	0	1255000	770000	0	0	770000	0	TRUE							
150727	334650000	0	10672000	38515000	0	65579000	0	0	0	0	566950000	0	112155000		59012000	47745000	21275000	54907000	438202000	0	16593000	7015000	0	0	15063000	48297000	53237000	9436000	63359000	11118000	33061000	13345000	999000	67020000	58523000	0	0	44178000	0	TRUE							
151546	11775000	90000	2568000	10240000	0	24376000	0	0	0	0	41155000	0	721000		11069000	7638000	2778000	21718000	40434000	0	0	0	0	0	1549000	7747000	5319000	3693000	9296000	1000000	2019000	0	415000	7239000	3434000	0	0	3019000	245000	TRUE							
151957	23879000	0	13702000	70624000	0	100013000	0	0	62890000	0	246164000	0	27171000		77904000	92390000	11013000	86311000	218993000	0	0	1412000	27250000	995000	39806000	38682000	24670000	7626000	78488000	7453000	10576000	1081000	0	32880000	19111000	1459000	35640000	18029000	200000	TRUE							
152057	13210000	0	23321000	41639000	0	77029000	0	0	0	0	49152000	0	5476000		8772000	7754000	6224000	53701000	43676000	7000	0	3516000	0	0	3099000	7221000	4371000	1372000	9990000	4376000	4631000	3118000	0	7291000	12125000	0	0	6242000	0	TRUE							
152253	49333000	0	578000	31742000	0	38170000	0	0	0	0	124420000	0	10848000		26460000	14945000	10559000	37592000	110634000	0	2938000	3719000	0	0	3187000	10284000	12412000	17754000	13471000	720000	2939000	6713000	6133000	17177000	16505000	0	0	3659000	0	TRUE							
152431	19933000	0	11242000	25711000	0	60699000	0	0	0	0	99946000	0	21966000		23405000	25063000	3894000	49457000	76541000	0	1439000	908000	0	0	16670000	15939000	7104000	955000	32609000	2113000	11226000	943000	0	17263000	14282000	0	0	13339000	1439000	FALSE							
152440	12271000	0	2205000	14426000	0	24128000	0	0	0	0	89205000	0	2584000		39562000	4981000	7092000	21923000	86621000	0	0	3302000	0	0	9387000	24215000	29655000	4173000	33602000	1032000	1053000	2439000	0	27868000	4523000	0	0	2085000	0	TRUE							
153054	219887000	0	0	0	0	0	0	0	0	0	384029000	0	20978000		56818000	86796000	13544000	0	363051000	0	0	2435000	0	0	12020000	35280000	23469000	0	47300000	516000	2156000	3905000	0	13951000	6577000	0	0	2672000	0	TRUE							
153353	38117000	0	18780000	89614000	0	167462000	0	0	0	0	210930000	30000	36558000		39796000	82532000	13454000	148616000	174317000	66000	25000	3172000	0	0	9601000	21305000	23271000	4488000	30906000	13080000	16250000	1916000	370000	18868000	31616000	19518000	0	29330000	0	TRUE							
154154	77623000	0	39897000	200718000	0	287175000	0	0	22432000	0	263868000	0	17152000		63440000	66981000	12245000	247171000	246242000	107000	474000	4096000	22432000	22432000	26413000	52501000	16560000	2315000	78914000	5352000	12549000	3324000	250000	34348000	21476000	6934000	0	17901000	474000	FALSE							
154770	195205000	4000	0	20003000	0	29932000	0	0	47231000	0	751398000	0	0		162237000	78749000	51438000	29928000	751398000	0	0	21558000	0	0	55158000	141169000	84413000	28153000	196096000	17606000	89577000	48121000	13248000	146656000	168552000	0	29000000	107183000	0	TRUE							
155759	18621000	0	5872000	22434000	0	31362000	0	0	0	0	40410000	0	3578000		9176000	1968000	1155000	25490000	36832000	0	0	450000	0	0	3904000	5434000	5049000	269000	6388000	306000	2757000	2103000	0	5480000	5165000	0	0	3063000	0	FALSE							
156457	9208000	0	2659000	8813000	0	19502000	0	0	0	0	36349000	0	5618000		8700000	4849000	1487000	16843000	30731000	0	0	250000	0	0	2667000	6534000	5282000	3487000	9201000	1950000	1871000	500000	0	9271000	4321000	0	0	3572000	0	TRUE							
156635	4681000	0	7141000	9001000	0	23636000	0	0	0	0	29390000	0	4462000		10729000	3377000	4499000	16495000	24928000	0	0	1994000	0	0	5241000	7496000	5276000	764000	12737000	635000	1009000	911000	0	8048000	2555000	0	0	1644000	0	TRUE							
156970	27178000	0	1626000	10544000	0	29296000	0	0	0	0	59551000	0	747000		15978000	2187000	9547000	27670000	58804000	0	0	4692000	0	0	4749000	16650000	3115000	2041000	21399000	1103000	1028000	1500000	0	10577000	3631000	0	0	2131000	0	TRUE							
157155	6660000	0	2694000	11463000	0	19679000	0	0	0	0	31422000	0	5282000		8667000	5041000	2846000	16985000	26140000	0	0	787000	0	0	3056000	7962000	4015000	589000	11018000	0	257000	3840000	0	6956000	4098000	2887000	0	257000	0	TRUE							
157379	19432000	0	185000	9501000	0	25571000	0	0	0	0	56737000	0	424000		14329000	11091000	7559000	25386000	56180000	0	133000	2169000	0	0	3324000	9158000	8961000	659000	12482000	0	1729000	2383000	0	7773000	4112000	0	0	1729000	0	TRUE							
157650	13833000	0	11385000	30302000	0	51505000	0	0	0	0	34590000	0	36000		6454000	11335000	2259000	40120000	34554000	0	0	440000	0	0	1012000	4625000	2989000	257000	5626000	0	255000	284000	0	2428000	539000	0	0	255000	0	FALSE							
157744	26642000	0	63655000	29222000	0	71868000	0	0	0	0	114217000	0	1598000		14430000	62953000	4644000	8213000	112619000	0	0	1937000	0	0	2529000	8055000	6315000	4582000	10515000	0	504000	1570000	1068000	7051000	3142000	0	0	504000	0	TRUE							
157856	7202000	9000	4680000	15196000	0	21112000	0	0	0	0	18459000	0	3006000		4143000	1258000	2273000	16423000	15453000	0	0	1255000	0	0	1985000	4638000	614000	7000	6623000	300000	2078000	377000	0	3101000	2755000	0	0	2378000	0	TRUE							
158376	27899000	0	6306000	18675000	0	41835000	0	0	0	0	60714000	0	1707000		18001000	1946000	8103000	35529000	59007000	0	0	3391000	0	0	4434000	6802000	8466000	7965000	11214000	1251000	856000	1095000	0	9665000	3202000	0	0	2107000	0	TRUE							
158741	20258000	0	2861000	18624000	0	58634000	0	0	0	0	84887000	0	1653000		33405000	8481000	10072000	55773000	82989000	0	245000	4536000	0	0	4444000	21284000	13680000	8022000	25728000	546000	5893000	1202000	1077000	14026000	8718000	0	0	6439000	0	TRUE							
